price,size,tenure,district,distance,reform,year
85,70,11,江東区,12,0,0
120,70,5,江東区,7,0,0
33,55,31,江東区,7,0,0
91,85,20,江東区,10,0,0
32,60,45,江東区,10,0,0
80,65,27,江東区,6,0,0
120,80,5,江東区,10,0,0
120,75,5,江東区,10,1,0
60,65,26,江東区,5,0,0
82,90,27,江東区,2,0,0
61,70,28,江東区,2,0,0
41,75,44,江東区,7,0,0
39,70,39,江東区,3,0,0
66,85,24,江東区,8,0,0
60,70,30,江東区,5,0,0
65,60,28,江東区,7,0,0
120,70,2,江東区,10,0,0
43,85,44,江東区,5,0,0
43,35,2,江東区,7,0,0
29,30,6,江東区,2,0,0
57,65,13,江東区,6,0,0
63,75,24,江東区,8,0,0
42,75,44,江東区,6,1,0
53,75,40,江東区,6,0,0
52,65,28,江東区,3,0,0
36,85,44,江東区,6,0,0
53,90,39,江東区,3,0,0
33,65,49,江東区,10,0,0
65,65,28,江東区,3,0,0
24,55,45,江東区,4,0,0
27,25,14,江東区,6,0,0
66,100,29,江東区,4,0,0
36,55,55,江東区,7,0,0
34,55,55,江東区,7,0,0
58,70,24,江東区,8,0,0
88,90,13,江東区,7,0,0
40,75,44,江東区,5,0,0
77,65,20,江東区,10,1,0
26,55,55,江東区,8,0,0
53,70,26,江東区,5,0,0
52,60,25,江東区,7,0,0
55,65,28,江東区,3,0,0
49,65,21,江東区,11,0,0
45,75,44,江東区,5,0,0
65,85,17,江東区,9,0,0
48,75,24,江東区,8,0,0
55,90,39,江東区,2,0,0
70,45,3,江東区,3,0,0
54,85,20,江東区,10,0,0
20,70,44,江東区,9,0,0
66,40,4,江東区,2,0,0
41,60,30,江東区,5,0,0
26,25,10,江東区,9,0,0
54,75,20,江東区,9,0,0
45,65,43,江東区,8,0,0
71,75,25,江東区,8,0,0
31,75,45,江東区,13,0,0
21,35,34,江東区,12,0,0
12,25,51,江東区,13,0,0
77,80,21,江東区,3,0,0
38,60,44,江東区,4,1,0
74,100,20,江東区,13,0,0
50,85,20,江東区,10,0,0
48,40,16,江東区,4,0,0
58,80,20,江東区,10,0,0
110,60,4,江東区,2,0,0
35,65,45,江東区,6,0,0
44,65,18,江東区,11,0,0
21,25,15,江東区,1,0,0
52,60,20,江東区,10,1,0
50,85,20,江東区,10,0,0
53,35,5,江東区,5,0,0
44,55,52,江東区,9,0,0
28,55,56,江東区,9,0,0
45,55,5,江東区,7,0,0
73,45,4,江東区,2,0,0
52,65,26,江東区,9,0,0
26,40,49,江東区,1,0,0
50,80,20,江東区,9,0,0
40,65,44,江東区,5,0,0
27,30,4,江東区,8,0,0
64,65,26,江東区,1,0,0
74,75,21,江東区,7,0,0
68,70,26,江東区,11,1,0
74,80,17,江東区,15,0,0
16,60,51,江東区,7,0,0
20,30,10,江東区,4,0,0
73,85,22,江東区,4,0,0
28,55,52,江東区,9,0,0
39,65,49,江東区,2,0,0
68,75,17,江東区,15,0,0
27,50,45,江東区,4,0,0
62,60,26,江東区,1,0,0
20,60,39,江東区,11,0,0
48,75,43,江東区,7,0,0
48,70,43,江東区,8,1,0
24,40,42,江東区,7,0,0
70,70,27,江東区,8,0,0
59,60,27,江東区,8,0,0
75,55,12,江東区,5,0,0
70,75,28,江東区,11,0,0
85,75,21,江東区,5,0,0
36,65,41,江東区,11,0,0
28,25,6,江東区,3,0,0
34,55,45,江東区,3,0,0
62,80,37,江東区,5,0,0
62,80,37,江東区,6,0,0
74,80,37,江東区,5,0,0
75,75,43,江東区,3,0,0
120,80,9,江東区,7,0,0
65,70,30,江東区,4,0,0
66,75,23,江東区,4,0,0
46,60,26,江東区,3,0,0
50,60,28,江東区,3,0,0
28,25,6,江東区,4,0,0
76,85,23,江東区,4,0,0
70,85,26,江東区,3,0,0
50,60,42,江東区,8,1,0
72,65,41,江東区,4,0,0
19,40,47,江東区,5,0,0
74,75,42,江東区,7,0,0
35,50,46,江東区,7,1,0
57,50,12,江東区,3,0,0
130,70,17,江東区,6,0,0
83,55,16,江東区,4,1,0
120,75,17,江東区,6,0,0
120,70,12,江東区,5,0,0
150,60,4,江東区,5,0,0
130,80,9,江東区,5,0,0
140,75,17,江東区,6,0,0
150,80,16,江東区,5,1,0
200,85,4,江東区,4,0,0
120,60,4,江東区,5,0,0
220,110,16,江東区,5,0,0
140,60,4,江東区,5,0,0
140,75,17,江東区,6,0,0
150,80,9,江東区,5,0,0
150,80,9,江東区,5,0,0
120,90,20,江東区,4,0,0
99,75,12,江東区,5,0,0
120,65,16,江東区,6,0,0
150,85,16,江東区,5,0,0
140,60,4,江東区,5,0,0
130,75,16,江東区,5,1,0
130,75,17,江東区,6,0,0
97,90,25,江東区,12,0,0
150,80,16,江東区,6,0,0
120,65,11,江東区,5,0,0
140,75,17,江東区,6,0,0
130,75,16,江東区,5,0,0
120,65,11,江東区,5,0,0
160,75,11,江東区,5,0,0
120,80,17,江東区,6,0,0
95,55,16,江東区,5,1,0
170,75,17,江東区,6,0,0
110,60,9,江東区,5,0,0
120,60,4,江東区,4,0,0
100,60,9,江東区,6,0,0
110,60,17,江東区,6,0,0
130,80,16,江東区,6,0,0
78,65,25,江東区,9,0,0
93,80,18,江東区,5,0,0
120,65,17,江東区,5,0,0
170,85,18,江東区,6,0,0
140,60,4,江東区,4,0,0
98,55,11,江東区,5,0,0
65,55,25,江東区,5,1,0
130,80,17,江東区,7,0,0
93,70,20,江東区,6,0,0
140,65,4,江東区,5,0,0
140,60,4,江東区,4,0,0
120,65,11,江東区,5,0,0
230,115,16,江東区,6,0,0
45,75,44,江東区,10,0,0
140,75,9,江東区,5,0,0
39,65,45,江東区,9,0,0
210,95,9,江東区,6,0,0
150,80,16,江東区,5,0,0
150,75,9,江東区,5,0,0
170,85,11,江東区,5,0,0
140,60,4,江東区,4,0,0
130,70,17,江東区,5,1,0
120,65,16,江東区,6,0,0
120,80,16,江東区,4,0,0
330,100,4,江東区,4,0,0
98,60,11,江東区,12,0,0
210,80,17,江東区,6,0,0
90,75,24,江東区,5,0,0
100,80,18,江東区,6,0,0
140,90,17,江東区,6,0,0
77,70,23,江東区,7,0,0
27,30,15,江東区,8,0,0
54,70,42,江東区,5,0,0
60,60,28,江東区,10,0,0
62,50,23,江東区,9,0,0
44,50,39,江東区,4,0,0
32,30,8,江東区,2,0,0
48,50,39,江東区,10,0,0
120,85,6,江東区,4,0,0
44,65,45,江東区,7,0,0
43,65,45,江東区,7,0,0
35,25,6,江東区,8,0,0
31,30,13,江東区,7,0,0
98,65,11,江東区,9,0,0
80,85,24,江東区,12,0,0
72,75,15,江東区,7,0,0
99,85,11,江東区,10,0,0
75,70,11,江東区,11,0,0
82,80,24,江東区,13,1,0
57,70,27,江東区,14,0,0
58,85,44,江東区,12,0,0
81,80,22,江東区,11,0,0
79,90,22,江東区,11,0,0
75,75,15,江東区,7,0,0
51,70,44,江東区,11,0,0
100,105,22,江東区,11,0,0
62,70,27,江東区,15,0,0
28,45,25,江東区,13,0,0
130,115,20,江東区,8,1,0
100,90,17,江東区,9,0,0
99,85,17,江東区,9,0,0
100,90,20,江東区,9,0,0
97,70,5,江東区,10,0,0
96,75,13,江東区,11,0,0
120,70,11,江東区,7,0,0
110,70,11,江東区,7,0,0
120,90,16,江東区,10,0,0
82,70,13,江東区,4,0,0
91,85,16,江東区,10,0,0
50,40,13,江東区,4,0,0
100,85,17,江東区,9,0,0
95,75,17,江東区,9,0,0
110,75,5,江東区,10,0,0
130,105,17,江東区,9,0,0
86,85,20,江東区,8,0,0
120,70,11,江東区,7,0,0
120,70,11,江東区,7,0,0
110,65,11,江東区,8,0,0
73,60,13,江東区,6,0,0
67,60,21,江東区,7,0,0
120,70,11,江東区,7,0,0
98,70,5,江東区,10,0,0
96,70,5,江東区,10,0,0
70,80,26,江東区,12,0,0
100,65,5,江東区,10,0,0
120,75,11,江東区,7,0,0
58,70,22,江東区,3,0,0
87,70,13,江東区,11,0,0
79,60,13,江東区,3,0,0
120,75,11,江東区,9,0,0
180,120,21,江東区,7,1,0
98,75,11,江東区,9,0,0
130,85,20,江東区,5,0,0
120,70,15,江東区,6,0,0
81,70,22,江東区,6,0,0
80,65,17,江東区,7,0,0
120,90,24,江東区,5,0,0
120,80,19,江東区,7,1,0
65,45,15,江東区,6,0,0
75,60,20,江東区,2,0,0
70,80,41,江東区,8,0,0
160,115,19,江東区,7,0,0
67,85,20,江東区,2,1,0
77,70,22,江東区,6,0,0
63,85,22,江東区,6,0,0
71,75,18,江東区,7,0,0
93,80,18,江東区,7,0,0
110,70,6,江東区,4,0,0
36,45,42,江東区,4,0,0
31,30,8,江東区,5,0,0
19,25,36,江東区,6,0,0
15,35,51,江東区,5,0,0
47,35,2,江東区,9,0,0
65,75,28,江東区,5,0,0
100,70,7,江東区,4,0,0
120,75,7,江東区,4,0,0
35,60,41,江東区,5,0,0
29,65,51,江東区,7,0,0
120,80,7,江東区,4,0,0
52,60,39,江東区,1,0,0
76,105,46,江東区,6,0,0
82,55,6,江東区,8,0,0
23,40,48,江東区,4,0,0
35,55,40,江東区,3,0,0
33,60,52,江東区,7,1,0
41,65,43,江東区,6,0,0
58,70,46,江東区,5,0,0
20,55,49,江東区,2,0,0
60,70,46,江東区,5,0,0
110,80,6,江東区,8,0,0
44,55,40,江東区,3,0,0
30,55,43,江東区,6,0,0
44,40,13,江東区,2,0,0
36,70,43,江東区,10,0,0
44,75,28,江東区,18,0,0
42,60,28,江東区,18,0,0
44,70,11,江東区,14,0,0
85,70,3,江東区,13,0,0
46,70,16,江東区,13,0,0
70,90,20,江東区,19,0,0
26,70,41,江東区,13,0,0
27,60,41,江東区,15,0,0
44,75,40,江東区,11,0,0
36,70,29,江東区,16,0,0
19,45,44,江東区,11,1,0
69,70,5,江東区,13,0,0
54,80,29,江東区,18,0,0
41,75,20,江東区,18,0,0
60,70,19,江東区,13,0,0
54,75,27,江東区,12,0,0
85,70,7,江東区,12,0,0
47,70,24,江東区,17,0,0
30,80,43,江東区,15,0,0
24,50,17,江東区,15,0,0
26,60,43,江東区,10,0,0
6.5,45,56,江東区,22,0,0
63,80,37,江東区,10,0,0
77,70,3,江東区,13,0,0
40,65,30,江東区,13,0,0
42,65,30,江東区,12,0,0
16,25,52,江東区,4,0,0
40,60,42,江東区,10,1,0
56,70,27,江東区,4,0,0
40,55,40,江東区,3,0,0
33,65,44,江東区,8,0,0
62,75,23,江東区,8,0,0
36,65,48,江東区,9,0,0
77,80,17,江東区,11,0,0
70,75,2,江東区,6,0,0
73,75,28,江東区,4,0,0
43,65,44,江東区,4,0,0
30,50,51,江東区,8,0,0
21,25,16,江東区,15,0,0
31,60,51,江東区,8,0,0
30,60,44,江東区,4,0,0
35,65,43,江東区,10,0,0
38,60,25,江東区,14,0,0
44,65,44,江東区,4,0,0
80,110,37,江東区,11,0,0
45,65,42,江東区,10,0,0
32,65,50,江東区,9,0,0
78,75,2,江東区,6,0,0
42,65,42,江東区,10,0,0
58,60,15,江東区,11,0,0
32,65,42,江東区,10,0,0
43,70,46,江東区,12,0,0
100,85,23,江東区,4,0,0
38,80,44,江東区,11,0,0
77,80,14,江東区,15,0,0
41,65,38,江東区,15,0,0
76,80,17,江東区,11,0,0
70,70,10,江東区,12,0,0
66,80,23,江東区,8,0,0
52,55,19,江東区,14,0,0
100,80,23,江東区,4,0,0
73,75,2,江東区,5,0,0
95,85,23,江東区,4,0,0
95,70,11,江東区,6,0,0
48,50,31,江東区,5,0,0
41,60,44,江東区,2,0,0
24,25,14,江東区,3,0,0
48,50,31,江東区,5,0,0
57,60,31,江東区,4,0,0
21,25,20,江東区,6,0,0
20,45,46,江東区,8,0,0
22,25,7,江東区,12,0,0
27,30,7,江東区,12,0,0
65,60,8,江東区,12,0,0
80,70,8,江東区,12,0,0
72,80,23,江東区,12,0,0
61,105,22,江東区,15,0,0
30,40,42,江東区,14,0,0
64,80,29,江東区,14,1,0
40,30,0,江東区,11,0,0
63,70,10,江東区,10,0,0
83,70,13,江東区,11,0,0
70,75,14,江東区,11,0,0
55,75,22,江東区,11,0,0
55,65,52,江東区,10,0,0
63,65,29,江東区,8,0,0
160,85,21,江東区,2,0,0
280,110,7,江東区,8,0,1
120,55,7,江東区,4,0,1
110,55,12,江東区,9,0,1
100,75,12,江東区,9,0,1
84,45,18,江東区,4,0,1
110,65,5,江東区,9,0,1
120,60,7,江東区,4,0,1
79,40,16,江東区,6,0,1
79,45,17,江東区,9,0,1
120,55,7,江東区,4,0,1
170,75,7,江東区,3,0,1
130,70,16,江東区,6,0,1
130,65,18,江東区,5,0,1
97,60,17,江東区,9,0,1
100,70,20,江東区,9,0,1
110,55,7,江東区,4,0,1
92,60,17,江東区,9,0,1
120,60,7,江東区,4,0,1
140,75,16,江東区,6,0,1
130,85,17,江東区,9,0,1
85,50,5,江東区,9,0,1
130,70,16,江東区,6,0,1
86,45,16,江東区,6,0,1
95,40,7,江東区,6,0,1
130,70,16,江東区,6,0,1
170,100,18,江東区,5,0,1
120,80,20,江東区,9,0,1
180,75,7,江東区,3,0,1
99,60,17,江東区,9,1,1
140,75,16,江東区,6,0,1
130,75,16,江東区,10,0,1
120,80,20,江東区,8,0,1
84,45,5,江東区,9,0,1
110,55,7,江東区,6,0,1
110,55,7,江東区,3,0,1
100,65,17,江東区,9,0,1
100,60,16,江東区,6,0,1
88,45,5,江東区,9,0,1
90,50,12,江東区,9,0,1
98,60,17,江東区,9,0,1
130,70,15,江東区,6,0,1
96,65,24,江東区,4,0,1
47,65,30,江東区,9,0,1
100,75,4,江東区,7,0,1
65,70,24,江東区,13,0,1
47,55,52,江東区,7,0,1
18,55,54,江東区,20,0,1
90,90,18,江東区,13,0,1
64,45,4,江東区,7,0,1
66,75,26,江東区,7,0,1
20,55,54,江東区,15,0,1
150,75,9,江東区,8,0,1
130,80,22,江東区,6,0,1
120,70,10,江東区,4,0,1
75,60,19,江東区,1,0,1
25,45,58,江東区,5,0,1
130,75,14,江東区,4,0,1
89,60,23,江東区,3,0,1
88,65,12,江東区,3,0,1
59,55,52,江東区,4,0,1
160,90,10,江東区,14,0,1
46,65,46,江東区,8,0,1
45,40,21,江東区,7,0,1
52,55,53,江東区,7,0,1
60,55,53,江東区,7,0,1
56,60,54,江東区,7,0,1
90,70,23,江東区,11,0,1
27,25,13,江東区,7,0,1
65,75,45,江東区,6,0,1
22,25,16,江東区,6,0,1
64,55,33,江東区,1,0,1
87,75,22,江東区,6,0,1
97,75,25,江東区,3,0,1
64,75,24,江東区,9,0,1
80,85,24,江東区,14,0,1
99,95,13,江東区,11,0,1
77,70,24,江東区,8,0,1
49,65,43,江東区,10,0,1
47,55,47,江東区,13,0,1
85,70,13,江東区,13,0,1
98,75,26,江東区,7,0,1
82,75,25,江東区,10,0,1
54,60,43,江東区,14,0,1
80,65,30,江東区,11,0,1
140,75,6,江東区,7,0,1
23,40,32,江東区,7,0,1
47,55,32,江東区,7,0,1
110,70,6,江東区,7,0,1
140,75,8,江東区,5,0,1
93,55,15,江東区,5,0,1
130,70,6,江東区,7,0,1
110,80,28,江東区,6,1,1
95,70,12,江東区,11,0,1
25,30,8,江東区,2,0,1
90,90,29,江東区,9,0,1
73,70,25,江東区,9,0,1
100,90,25,江東区,9,0,1
29,30,7,江東区,2,0,1
60,70,22,江東区,10,0,1
48,40,22,江東区,2,0,1
67,70,27,江東区,1,0,1
68,70,22,江東区,10,0,1
45,70,44,江東区,3,0,1
50,55,40,江東区,3,0,1
43,65,44,江東区,3,0,1
67,70,29,江東区,2,0,1
64,70,29,江東区,2,0,1
40,70,40,江東区,3,0,1
57,75,45,江東区,8,0,1
130,75,3,江東区,8,0,1
85,65,6,江東区,11,0,1
93,60,6,江東区,11,0,1
50,70,31,江東区,4,0,1
64,65,29,江東区,3,0,1
45,105,46,江東区,3,0,1
73,75,25,江東区,8,1,1
64,65,29,江東区,3,0,1
40,40,21,江東区,1,0,1
53,60,31,江東区,9,0,1
60,75,41,江東区,6,0,1
84,65,14,江東区,7,0,1
27,50,46,江東区,4,0,1
69,65,22,江東区,10,0,1
130,85,6,江東区,11,0,1
69,70,29,江東区,2,0,1
65,70,29,江東区,2,0,1
71,70,29,江東区,2,0,1
69,70,29,江東区,2,0,1
62,100,40,江東区,3,0,1
73,90,40,江東区,3,0,1
69,70,29,江東区,3,1,1
53,60,40,江東区,4,0,1
47,60,20,江東区,2,0,1
70,80,22,江東区,10,0,1
50,70,40,江東区,1,0,1
13,25,34,江東区,2,0,1
72,70,29,江東区,2,0,1
65,70,29,江東区,2,0,1
68,75,29,江東区,2,0,1
100,70,4,江東区,7,0,1
24,30,4,江東区,7,0,1
42,65,36,江東区,6,1,1
17,45,52,江東区,3,0,1
12,25,52,江東区,14,0,1
45,75,47,江東区,13,1,1
60,65,10,江東区,14,0,1
35,60,44,江東区,10,0,1
80,95,21,江東区,10,0,1
130,65,5,江東区,2,0,1
64,75,23,江東区,13,0,1
22,30,14,江東区,3,0,1
69,60,19,江東区,10,0,1
37,55,47,江東区,15,0,1
90,70,26,江東区,7,0,1
110,60,5,江東区,2,0,1
68,35,5,江東区,2,0,1
94,55,6,江東区,5,0,1
22,25,12,江東区,14,0,1
31,30,6,江東区,10,0,1
80,85,18,江東区,11,0,1
88,70,9,江東区,10,0,1
32,40,48,江東区,10,0,1
37,55,57,江東区,10,0,1
24,40,53,江東区,7,0,1
49,70,44,江東区,8,0,1
22,25,20,江東区,9,0,1
14,25,34,江東区,10,0,1
68,90,23,江東区,7,0,1
28,25,12,江東区,11,0,1
69,40,5,江東区,2,0,1
95,85,17,江東区,7,0,1
48,55,53,江東区,10,0,1
24,25,14,江東区,6,0,1
90,90,18,江東区,11,0,1
66,85,26,江東区,13,0,1
120,65,5,江東区,3,0,1
130,60,5,江東区,2,0,1
84,95,17,江東区,8,0,1
93,90,18,江東区,11,0,1
25,35,19,江東区,8,0,1
29,35,17,江東区,4,0,1
77,85,22,江東区,11,1,1
67,65,27,江東区,2,0,1
31,30,11,江東区,9,0,1
36,55,44,江東区,11,0,1
31,50,46,江東区,5,0,1
38,55,45,江東区,5,0,1
37,80,46,江東区,13,0,1
43,55,35,江東区,5,0,1
38,65,50,江東区,12,0,1
32,55,44,江東区,5,0,1
22,25,18,江東区,4,0,1
25,70,46,江東区,13,0,1
70,75,23,江東区,11,0,1
16,25,20,江東区,14,0,1
84,75,29,江東区,3,0,1
30,30,6,江東区,5,0,1
77,80,30,江東区,5,0,1
50,55,31,江東区,12,0,1
61,75,17,江東区,8,0,1
45,55,46,江東区,2,0,1
20,55,46,江東区,4,0,1
37,45,48,江東区,3,0,1
32,50,46,江東区,1,0,1
43,65,45,江東区,10,0,1
100,75,13,江東区,7,0,1
64,50,35,江東区,2,0,1
46,55,42,江東区,4,0,1
70,55,29,江東区,2,0,1
35,70,44,江東区,8,0,1
70,65,32,江東区,6,0,1
50,65,45,江東区,6,0,1
75,60,32,江東区,6,0,1
33,30,6,江東区,7,0,1
83,75,24,江東区,4,0,1
34,30,9,江東区,6,0,1
81,80,27,江東区,3,0,1
76,80,24,江東区,3,0,1
68,75,24,江東区,4,0,1
76,70,13,江東区,8,0,1
52,50,46,江東区,7,0,1
80,65,43,江東区,7,0,1
59,80,48,江東区,4,0,1
270,110,17,江東区,6,0,1
170,80,10,江東区,6,0,1
170,80,17,江東区,6,0,1
210,100,18,江東区,8,0,1
160,75,18,江東区,7,0,1
150,75,18,江東区,6,0,1
320,120,17,江東区,7,0,1
140,65,10,江東区,5,0,1
190,85,18,江東区,6,0,1
150,90,18,江東区,6,0,1
120,45,5,江東区,5,0,1
170,65,5,江東区,5,0,1
300,105,5,江東区,4,0,1
140,75,18,江東区,6,0,1
110,55,17,江東区,5,0,1
160,75,10,江東区,5,0,1
140,120,26,江東区,12,0,1
120,45,5,江東区,5,0,1
110,65,18,江東区,6,0,1
190,85,10,江東区,5,0,1
100,70,26,江東区,9,0,1
120,60,18,江東区,6,0,1
200,90,10,江東区,5,0,1
95,60,10,江東区,5,0,1
160,75,10,江東区,5,0,1
140,75,17,江東区,6,0,1
140,90,21,江東区,4,0,1
86,40,17,江東区,5,0,1
170,85,17,江東区,5,1,1
80,90,45,江東区,9,1,1
130,90,19,江東区,4,0,1
150,85,21,江東区,6,0,1
98,70,19,江東区,4,0,1
160,75,18,江東区,7,0,1
280,85,5,江東区,4,0,1
170,80,12,江東区,5,0,1
140,70,17,江東区,4,0,1
170,75,12,江東区,5,0,1
120,80,21,江東区,4,0,1
150,80,17,江東区,6,0,1
190,80,12,江東区,6,0,1
100,60,18,江東区,5,0,1
110,80,19,江東区,5,0,1
110,65,13,江東区,6,0,1
100,75,42,江東区,2,1,1
92,80,42,江東区,2,0,1
140,65,12,江東区,5,0,1
160,70,17,江東区,6,0,1
180,85,12,江東区,5,0,1
160,75,12,江東区,5,0,1
110,75,12,江東区,9,1,1
41,30,2,江東区,5,0,1
54,40,34,江東区,10,0,1
88,65,26,江東区,8,0,1
110,80,24,江東区,9,0,1
71,60,29,江東区,9,0,1
51,50,24,江東区,9,0,1
78,80,40,江東区,6,0,1
78,80,40,江東区,7,0,1
110,90,29,江東区,6,0,1
51,65,46,江東区,5,0,1
75,60,40,江東区,6,0,1
53,40,29,江東区,10,0,1
53,75,43,江東区,12,0,1
22,25,18,江東区,10,0,1
85,85,23,江東区,12,0,1
120,85,16,江東区,7,0,1
97,75,10,江東区,11,0,1
100,70,14,江東区,12,0,1
75,70,23,江東区,11,0,1
97,85,20,江東区,10,0,1
97,85,23,江東区,16,0,1
85,65,10,江東区,11,0,1
150,115,23,江東区,13,0,1
130,90,22,江東区,7,1,1
72,60,19,江東区,7,0,1
110,85,17,江東区,9,0,1
130,90,14,江東区,12,0,1
120,70,12,江東区,7,0,1
130,75,12,江東区,6,0,1
130,85,14,江東区,12,0,1
76,70,25,江東区,4,0,1
94,90,23,江東区,3,0,1
110,90,22,江東区,6,0,1
170,115,22,江東区,8,0,1
110,75,18,江東区,9,0,1
120,60,12,江東区,7,0,1
120,90,14,江東区,9,0,1
140,75,12,江東区,7,0,1
120,80,14,江東区,12,1,1
140,100,17,江東区,9,0,1
90,65,17,江東区,10,0,1
100,70,14,江東区,11,0,1
120,65,12,江東区,7,0,1
150,80,6,江東区,10,0,1
210,105,14,江東区,11,0,1
100,75,19,江東区,7,0,1
93,65,14,江東区,3,0,1
110,85,22,江東区,7,0,1
93,60,9,江東区,11,0,1
120,80,12,江東区,7,0,1
80,75,27,江東区,13,0,1
110,75,18,江東区,9,0,1
83,60,14,江東区,4,0,1
99,85,17,江東区,10,0,1
100,85,22,江東区,8,0,1
72,40,18,江東区,7,0,1
170,80,18,江東区,7,0,1
150,85,16,江東区,6,0,1
140,85,16,江東区,6,0,1
150,75,16,江東区,6,0,1
150,90,28,江東区,1,0,1
140,75,16,江東区,6,0,1
40,45,44,江東区,1,0,1
70,55,21,江東区,4,0,1
94,75,21,江東区,4,0,1
120,90,19,江東区,7,0,1
75,60,21,江東区,3,0,1
72,60,21,江東区,4,0,1
85,60,22,江東区,4,0,1
65,60,32,江東区,5,0,1
90,70,21,江東区,2,0,1
94,55,2,江東区,6,0,1
30,50,52,江東区,3,0,1
120,70,7,江東区,8,0,1
120,70,10,江東区,5,0,1
88,85,22,江東区,11,0,1
21,35,52,江東区,8,0,1
53,65,52,江東区,5,0,1
80,55,10,江東区,5,0,1
130,75,7,江東区,8,0,1
120,75,8,江東区,4,0,1
49,55,49,江東区,4,0,1
140,75,7,江東区,8,0,1
120,70,10,江東区,5,0,1
45,65,52,江東区,5,0,1
45,55,48,江東区,3,0,1
130,70,10,江東区,5,0,1
55,75,44,江東区,7,0,1
50,75,44,江東区,5,0,1
46,75,48,江東区,11,0,1
39,55,52,江東区,5,0,1
29,30,10,江東区,5,0,1
38,55,51,江東区,8,0,1
29,70,17,江東区,16,0,1
25,50,46,江東区,15,0,1
11,45,57,江東区,19,0,1
53,65,26,江東区,13,0,1
47,75,30,江東区,18,1,1
87,70,4,江東区,13,0,1
62,120,22,江東区,13,0,1
42,80,25,江東区,17,0,1
33,70,47,江東区,19,0,1
43,70,47,江東区,13,0,1
53,70,26,江東区,12,0,1
40,80,23,江東区,14,0,1
51,75,29,江東区,17,1,1
54,70,25,江東区,17,0,1
85,70,4,江東区,13,0,1
90,70,4,江東区,12,0,1
35,70,51,江東区,10,0,1
73,65,11,江東区,9,0,1
42,85,22,江東区,14,0,1
27,75,46,江東区,14,0,1
40,55,44,江東区,10,0,1
82,70,6,江東区,13,0,1
43,65,30,江東区,16,1,1
25,50,47,江東区,15,0,1
58,80,26,江東区,12,0,1
36,75,42,江東区,10,0,1
55,80,29,江東区,16,0,1
86,75,6,江東区,13,0,1
36,70,51,江東区,13,0,1
38,65,39,江東区,9,0,1
26,50,52,江東区,5,0,1
22,30,53,江東区,5,0,1
77,70,31,江東区,7,0,1
130,70,3,江東区,4,0,1
16,20,35,江東区,3,0,1
130,70,8,江東区,6,0,1
56,40,21,江東区,8,0,1
45,70,42,江東区,14,0,1
78,75,3,江東区,5,0,1
41,60,26,江東区,14,0,1
49,70,43,江東区,10,0,1
42,75,45,江東区,9,0,1
77,75,3,江東区,5,0,1
120,85,23,江東区,2,0,1
44,70,45,江東区,16,0,1
55,60,29,江東区,4,0,1
78,110,38,江東区,11,0,1
80,75,18,江東区,11,0,1
30,60,52,江東区,8,0,1
95,80,24,江東区,4,0,1
36,65,43,江東区,10,0,1
69,70,3,江東区,5,0,1
48,65,45,江東区,4,0,1
45,70,43,江東区,10,0,1
37,60,51,江東区,8,0,1
77,75,3,江東区,5,0,1
48,40,3,江東区,5,0,1
60,85,38,江東区,11,1,1
30,65,39,江東区,16,0,1
70,65,2,江東区,15,0,1
110,70,2,江東区,7,0,1
45,40,3,江東区,7,0,1
98,80,23,江東区,2,0,1
48,65,45,江東区,9,0,1
73,70,23,江東区,2,0,1
84,85,25,江東区,10,0,1
64,75,3,江東区,5,0,1
84,65,2,江東区,14,0,1
88,75,25,江東区,9,0,1
33,65,44,江東区,14,0,1
45,65,51,江東区,9,0,1
41,65,45,江東区,4,0,1
42,50,45,江東区,3,1,1
110,100,35,江東区,9,0,1
55,50,32,江東区,4,0,1
61,50,32,江東区,4,1,1
24,30,12,江東区,8,0,1
74,65,9,江東区,13,0,1
83,75,26,江東区,13,0,1
92,65,12,江東区,15,0,1
53,60,37,江東区,16,0,1
120,80,2,江東区,15,0,1
92,80,26,江東区,13,0,1
52,60,29,江東区,11,0,1
26,30,10,江東区,11,0,1
66,60,29,江東区,11,1,1
71,65,13,江東区,10,0,1
34,60,46,江東区,10,0,1
38,65,46,江東区,10,0,1
98,80,15,江東区,11,1,1
80,80,28,江東区,10,0,1
130,80,25,江東区,10,0,1
33,30,6,江東区,8,0,1
20,25,23,江東区,2,0,1
58,55,33,品川区,8,0,0
66,45,4,品川区,10,0,0
55,40,15,品川区,8,0,0
48,55,46,品川区,5,0,0
52,45,15,品川区,9,0,0
25,35,52,品川区,5,0,0
120,75,26,品川区,8,0,0
61,50,43,品川区,8,0,0
95,85,21,品川区,5,0,0
65,35,7,品川区,7,0,0
59,50,33,品川区,7,0,0
130,100,24,品川区,9,0,0
46,40,39,品川区,8,0,0
24,20,9,品川区,9,0,0
17,30,48,品川区,3,0,0
120,85,21,品川区,9,0,0
60,70,28,品川区,11,0,0
22,20,24,品川区,6,0,0
45,50,46,品川区,3,0,0
95,55,5,品川区,4,0,0
69,75,29,品川区,9,0,0
130,65,13,品川区,6,0,0
160,70,13,品川区,5,0,0
120,55,6,品川区,5,0,0
40,55,46,品川区,3,0,0
43,50,22,品川区,12,0,0
32,30,25,品川区,4,0,0
80,55,25,品川区,5,0,0
89,75,8,品川区,11,0,0
110,80,18,品川区,6,0,0
28,40,58,品川区,5,0,0
