Tenure,Distance,Kenpei,Youseki,Reform,E_Size,E_Tenure,E_Distance,E_Kenpei,E_Youseki,E_Reform,Size,Hat_B,Hat_Y_D1,Hat_B_OLS,Hat_Y_OLS
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,46,15.393911757616216,77.69149677162392,55.102505335770324,55.102505335770324
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,46,4.366427859984905,34.18480955875462,32.63481056548303,32.63481056548303
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,47,15.762627302368818,78.26578272782497,56.671581877086076,56.671581877086076
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,47,4.735143404737509,34.339318702963965,34.203887106798774,34.203887106798774
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,48,19.059685308239377,80.87707479099642,58.24065841840182,58.24065841840182
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,48,5.081398992117558,35.48861403208138,35.772963648114526,35.772963648114526
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,49,19.44843241836817,81.45136074719744,59.809734959717574,59.809734959717574
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,49,5.47014610224635,35.643123176290715,37.34204018943028,37.34204018943028
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,50,19.847875307230943,82.0256467033985,61.378811501033326,61.378811501033326
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,50,5.869588991109125,35.79763232050004,38.91111673074602,38.91111673074602
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,51,20.25848512929906,82.59993265959953,62.94788804234908,62.94788804234908
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,51,6.295083148957203,35.97572938691903,40.480193272061776,40.480193272061776
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,52,20.680804334140284,83.17421861580057,64.51696458366483,64.51696458366483
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,52,6.717402353798427,36.13023853112836,42.04926981337753,42.04926981337753
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,53,23.45672131001861,89.60044225762985,66.08604112498057,66.08604112498057
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,53,7.19785754430751,36.692569393049894,43.61834635469327,43.61834635469327
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,54,23.904140100431633,90.17472821383089,67.65511766629632,67.65511766629632
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,54,7.6452763347205295,36.847078537259236,45.187422896009025,45.187422896009025
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,55,24.36494909364334,90.74901417003193,69.22419420761207,69.22419420761207
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,55,8.106085327932234,37.001587681468564,46.75649943732478,46.75649943732478
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,56,24.79656329464221,91.4439418327406,70.79327074892782,70.79327074892782
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,56,8.584970094778441,37.15879960843109,48.32557597864053,48.32557597864053
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,57,25.285969364256754,92.01822778894164,72.36234729024358,72.36234729024358
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,57,9.074376164392989,37.313308752640424,49.894652519956274,49.894652519956274
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,58,26.70609309956292,93.7611638920483,73.93142383155933,73.93142383155933
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,58,9.996868298344358,38.799888339720056,51.463729061272026,51.463729061272026
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,59,27.22678370579593,94.33544984824934,75.50050037287508,75.50050037287508
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,59,10.517558904577363,38.95439748392939,53.03280560258778,53.03280560258778
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,60,27.764131655639368,94.90973580445038,77.06957691419082,77.06957691419082
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,60,11.054906854420803,39.108906628138726,54.601882143903524,54.601882143903524
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,61,28.299910553639204,95.53218043516277,78.63865345550657,78.63865345550657
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,61,11.609584797778423,39.31624288979673,56.170958685219276,56.170958685219276
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,62,28.872574872559845,96.10646639136382,80.20772999682232,80.20772999682232
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,62,12.182249116699069,39.47075203400608,57.74003522653503,57.74003522653503
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,63,30.358219722173324,99.46494946415928,81.77680653813808,81.77680653813808
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,63,13.095647608003837,41.48941370280573,59.30911176785077,59.30911176785077
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,64,30.968813737475354,100.03923542036033,83.34588307945383,83.34588307945383
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,64,13.706241623305868,41.643922847015055,60.878188309166525,60.878188309166525
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,65,31.599351073595756,100.61352137656137,84.91495962076958,84.91495962076958
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,65,14.336778959426269,41.79843199122439,62.44726485048228,62.44726485048228
