Price,BuildY,TradeY,TradeQ,Tenure,Size,Distance,D,District,Area
25,1979,2021,1,42,25,3,0,CBD,CBD
63,1977,2021,1,44,60,4,0,CBD,CBD
22,1979,2021,1,42,25,3,0,CBD,CBD
62,2013,2021,1,8,55,5,0,CBD,CBD
180,2011,2021,1,10,85,3,0,CBD,CBD
190,2003,2021,1,18,90,7,0,CBD,CBD
170,2012,2021,1,9,65,2,0,CBD,CBD
21,1977,2021,1,44,30,3,0,CBD,CBD
59,2014,2021,1,7,40,4,0,CBD,CBD
57,2014,2021,1,7,40,4,0,CBD,CBD
48,2006,2021,1,15,40,2,0,CBD,CBD
58,2005,2021,1,16,55,10,0,CBD,CBD
56,2005,2021,1,16,50,10,0,CBD,CBD
68,2005,2021,1,16,60,4,0,CBD,CBD
110,2005,2021,1,16,90,13,0,CBD,CBD
47,2005,2021,1,16,50,15,0,CBD,CBD
67,2004,2021,1,17,70,12,0,CBD,CBD
69,2006,2021,1,15,60,14,0,CBD,CBD
58,2006,2021,1,15,60,14,0,CBD,CBD
110,2006,2021,1,15,90,14,0,CBD,CBD
56,2005,2021,1,16,55,10,0,CBD,CBD
50,2005,2021,1,16,55,13,0,CBD,CBD
76,2008,2021,1,13,90,10,0,CBD,CBD
37,2005,2021,1,16,45,15,0,CBD,CBD
77,2008,2021,1,13,90,10,0,CBD,CBD
89,2006,2021,1,15,75,13,0,CBD,CBD
93,2005,2021,1,16,80,14,0,CBD,CBD
73,2003,2021,1,18,55,6,0,CBD,CBD
72,2005,2021,1,16,70,10,0,CBD,CBD
72,2008,2021,1,13,80,10,0,CBD,CBD
90,2007,2021,1,14,70,6,0,CBD,CBD
77,2007,2021,1,14,70,6,0,CBD,CBD
37,2015,2021,1,6,30,6,0,CBD,CBD
19,1980,2021,1,41,25,1,0,CBD,CBD
23,2002,2021,1,19,25,7,0,CBD,CBD
84,2007,2021,1,14,70,6,0,CBD,CBD
28,1999,2021,1,22,25,2,0,CBD,CBD
63,2003,2021,1,18,60,6,0,CBD,CBD
130,2007,2021,1,14,90,6,0,CBD,CBD
35,2007,2021,1,14,30,5,0,CBD,CBD
70,2012,2021,1,9,45,4,0,CBD,CBD
120,2006,2021,1,15,80,4,0,CBD,CBD
23,1978,2021,1,43,35,3,0,CBD,CBD
53,1980,2021,1,41,55,2,0,CBD,CBD
72,2014,2021,1,7,50,3,0,CBD,CBD
40,1978,2021,1,43,55,3,0,CBD,CBD
84,1998,2021,1,23,70,4,0,CBD,CBD
70,2001,2021,1,20,65,9,0,CBD,CBD
65,1977,2021,1,44,75,3,0,CBD,CBD
79,2002,2021,1,19,65,2,0,CBD,CBD
70,2006,2021,1,15,65,2,0,CBD,CBD
83,2009,2021,1,12,45,4,0,CBD,CBD
62,2008,2021,1,13,70,2,0,CBD,CBD
30,1978,2021,1,43,40,9,0,CBD,CBD
91,2012,2021,1,9,70,8,0,CBD,CBD
140,1991,2021,1,30,90,3,0,CBD,CBD
48,1971,2021,1,50,60,5,0,CBD,CBD
140,2010,2021,1,11,65,3,0,CBD,CBD
62,1981,2021,1,40,80,9,0,CBD,CBD
74,2005,2021,1,16,55,5,0,CBD,CBD
68,2001,2021,1,20,65,5,0,CBD,CBD
75,1998,2021,1,23,65,7,0,CBD,CBD
170,2009,2021,1,12,80,4,0,CBD,CBD
22,1985,2021,1,36,30,2,0,CBD,CBD
78,2012,2021,1,9,65,8,0,CBD,CBD
64,2013,2021,1,8,55,7,0,CBD,CBD
88,2011,2021,1,10,80,8,0,CBD,CBD
140,2013,2021,1,8,80,6,0,CBD,CBD
92,2011,2021,1,10,60,6,0,CBD,CBD
120,2009,2021,1,12,65,8,0,CBD,CBD
45,2001,2021,1,20,40,5,0,CBD,CBD
110,2013,2021,1,8,60,6,0,CBD,CBD
21,1983,2021,1,38,25,5,0,CBD,CBD
140,2002,2021,1,19,90,2,0,CBD,CBD
140,2013,2021,1,8,80,6,0,CBD,CBD
150,2014,2021,1,7,75,5,0,CBD,CBD
43,2003,2021,1,18,35,3,0,CBD,CBD
90,2008,2021,1,13,70,5,0,CBD,CBD
63,1978,2021,1,43,75,3,0,CBD,CBD
23,1977,2021,1,44,30,6,0,CBD,CBD
60,2011,2021,1,10,40,6,0,CBD,CBD
18,1977,2021,1,44,25,3,0,CBD,CBD
13,1976,2021,1,45,25,5,0,CBD,CBD
18,1980,2021,1,41,25,4,0,CBD,CBD
94,2014,2021,1,7,60,4,0,CBD,CBD
94,2014,2021,1,7,60,4,0,CBD,CBD
110,2008,2021,1,13,55,4,0,CBD,CBD
87,1998,2021,1,23,75,3,0,CBD,CBD
28,2002,2021,1,19,25,3,0,CBD,CBD
25,1999,2021,1,22,25,3,0,CBD,CBD
66,1983,2021,1,38,50,2,0,CBD,CBD
84,1973,2021,1,48,80,4,0,CBD,CBD
47,1995,2021,1,26,40,1,0,CBD,CBD
19,1981,2021,1,40,30,9,0,CBD,CBD
80,2006,2021,1,15,80,12,0,CBD,CBD
73,2006,2021,1,15,70,12,0,CBD,CBD
24,1980,2021,1,41,35,8,0,CBD,CBD
81,2006,2021,1,15,75,12,0,CBD,CBD
56,2000,2021,1,21,65,11,0,CBD,CBD
35,1998,2021,1,23,35,7,0,CBD,CBD
90,2005,2021,1,16,90,8,0,CBD,CBD
34,1978,2021,1,43,45,5,0,CBD,CBD
14,1980,2021,1,41,25,8,0,CBD,CBD
70,2014,2021,1,7,60,8,0,CBD,CBD
100,2015,2021,1,6,75,10,0,CBD,CBD
120,2015,2021,1,6,85,10,0,CBD,CBD
27,1977,2021,1,44,40,6,0,CBD,CBD
88,2015,2021,1,6,65,10,0,CBD,CBD
110,2007,2021,1,14,90,8,0,CBD,CBD
85,2007,2021,1,14,75,8,0,CBD,CBD
100,2015,2021,1,6,75,10,0,CBD,CBD
58,1982,2021,1,39,80,9,0,CBD,CBD
73,2006,2021,1,15,75,12,0,CBD,CBD
90,2005,2021,1,16,85,8,0,CBD,CBD
96,2016,2021,1,5,75,9,0,CBD,CBD
64,2003,2021,1,18,65,9,0,CBD,CBD
110,2006,2021,1,15,90,8,0,CBD,CBD
57,1982,2021,1,39,70,9,0,CBD,CBD
57,1998,2021,1,23,55,5,0,CBD,CBD
65,1999,2021,1,22,55,8,0,CBD,CBD
69,1997,2021,1,24,60,10,0,CBD,CBD
19,1976,2021,1,45,30,9,0,CBD,CBD
59,1980,2021,1,41,55,6,0,CBD,CBD
20,1979,2021,1,42,30,8,0,CBD,CBD
55,2013,2021,1,8,40,11,0,CBD,CBD
70,1981,2021,1,40,80,10,0,CBD,CBD
40,1976,2021,1,45,70,8,0,CBD,CBD
72,2000,2021,1,21,60,6,0,CBD,CBD
35,1979,2023,1,44,30,7,1,CBD,CBD
100,2014,2023,1,9,45,7,1,CBD,CBD
110,2002,2023,1,21,65,3,1,CBD,CBD
130,2002,2023,1,21,70,2,1,CBD,CBD
200,2002,2023,1,21,85,2,1,CBD,CBD
62,2002,2023,1,21,40,2,1,CBD,CBD
170,2002,2023,1,21,90,4,1,CBD,CBD
93,2002,2023,1,21,60,2,1,CBD,CBD
210,2012,2023,1,11,90,9,1,CBD,CBD
55,2002,2023,1,21,65,13,1,CBD,CBD
32,1980,2023,1,43,40,13,1,CBD,CBD
30,1980,2023,1,43,40,3,1,CBD,CBD
62,2016,2023,1,7,50,10,1,CBD,CBD
60,2002,2023,1,21,50,3,1,CBD,CBD
68,2018,2023,1,5,40,6,1,CBD,CBD
150,2005,2023,1,18,75,1,1,CBD,CBD
110,2017,2023,1,6,60,11,1,CBD,CBD
73,2008,2023,1,15,60,11,1,CBD,CBD
170,2015,2023,1,8,70,10,1,CBD,CBD
60,2005,2023,1,18,35,1,1,CBD,CBD
19,1992,2023,1,31,25,8,1,CBD,CBD
180,2015,2023,1,8,70,10,1,CBD,CBD
130,2001,2023,1,22,70,3,1,CBD,CBD
110,2005,2023,1,18,60,2,1,CBD,CBD
220,2015,2023,1,8,90,11,1,CBD,CBD
80,2000,2023,1,23,55,3,1,CBD,CBD
74,2001,2023,1,22,60,10,1,CBD,CBD
23,1983,2023,1,40,35,7,1,CBD,CBD
65,1995,2023,1,28,55,5,1,CBD,CBD
21,1977,2023,1,46,30,5,1,CBD,CBD
24,2003,2023,1,20,25,9,1,CBD,CBD
64,2000,2023,1,23,50,3,1,CBD,CBD
34,1980,2023,1,43,40,5,1,CBD,CBD
40,2017,2023,1,6,30,6,1,CBD,CBD
81,2004,2023,1,19,60,6,1,CBD,CBD
61,2004,2023,1,19,40,7,1,CBD,CBD
37,1984,2023,1,39,35,7,1,CBD,CBD
130,2014,2023,1,9,90,11,1,CBD,CBD
120,2010,2023,1,13,60,1,1,CBD,CBD
100,2004,2023,1,19,60,6,1,CBD,CBD
110,2004,2023,1,19,65,1,1,CBD,CBD
110,2004,2023,1,19,65,1,1,CBD,CBD
94,2004,2023,1,19,55,6,1,CBD,CBD
130,2004,2023,1,19,65,7,1,CBD,CBD
35,1997,2023,1,26,30,6,1,CBD,CBD
170,1998,2023,1,25,90,5,1,CBD,CBD
210,2014,2023,1,9,90,6,1,CBD,CBD
160,2005,2023,1,18,85,6,1,CBD,CBD
130,2008,2023,1,15,70,5,1,CBD,CBD
47,2010,2023,1,13,35,6,1,CBD,CBD
70,1985,2023,1,38,65,4,1,CBD,CBD
20,1980,2023,1,43,25,3,1,CBD,CBD
51,1983,2023,1,40,55,5,1,CBD,CBD
35,2000,2023,1,23,30,3,1,CBD,CBD
140,2006,2023,1,17,55,6,1,CBD,CBD
20,1979,2023,1,44,30,1,1,CBD,CBD
42,2014,2023,1,9,25,4,1,CBD,CBD
85,2000,2023,1,23,60,8,1,CBD,CBD
44,2017,2023,1,6,25,5,1,CBD,CBD
26,2002,2023,1,21,25,1,1,CBD,CBD
30,2002,2023,1,21,25,5,1,CBD,CBD
120,2012,2023,1,11,65,10,1,CBD,CBD
160,2013,2023,1,10,80,4,1,CBD,CBD
140,1982,2023,1,41,85,10,1,CBD,CBD
100,1979,2023,1,44,80,8,1,CBD,CBD
58,2003,2023,1,20,45,10,1,CBD,CBD
98,1993,2023,1,30,70,7,1,CBD,CBD
85,1978,2023,1,45,65,7,1,CBD,CBD
110,2003,2023,1,20,65,10,1,CBD,CBD
130,1980,2023,1,43,75,3,1,CBD,CBD
17,1995,2023,1,28,25,12,1,CBD,CBD
44,1984,2023,1,39,50,10,1,CBD,CBD
37,2016,2023,1,7,30,5,1,CBD,CBD
100,1979,2023,1,44,90,8,1,CBD,CBD
110,2013,2023,1,10,80,7,1,CBD,CBD
100,1979,2023,1,44,90,11,1,CBD,CBD
100,1995,2023,1,28,65,9,1,CBD,CBD
52,1980,2023,1,43,50,9,1,CBD,CBD
29,1995,2023,1,28,40,12,1,CBD,CBD
44,1997,2023,1,26,40,12,1,CBD,CBD
120,2011,2023,1,12,50,5,1,CBD,CBD
67,1979,2023,1,44,60,3,1,CBD,CBD
160,2012,2023,1,11,50,2,1,CBD,CBD
80,2014,2023,1,9,45,5,1,CBD,CBD
50,1998,2023,1,25,45,4,1,CBD,CBD
240,2012,2023,1,11,60,7,1,CBD,CBD
89,1999,2023,1,24,60,5,1,CBD,CBD
74,2006,2023,1,17,50,3,1,CBD,CBD
150,2006,2023,1,17,75,4,1,CBD,CBD
170,2011,2023,1,12,65,3,1,CBD,CBD
20,1979,2023,1,44,25,1,1,CBD,CBD
80,2014,2023,1,9,45,4,1,CBD,CBD
110,2005,2023,1,18,85,15,1,CBD,CBD
84,2008,2023,1,15,90,10,1,CBD,CBD
66,1998,2023,1,25,75,14,1,CBD,CBD
150,2005,2023,1,18,90,15,1,CBD,CBD
74,2006,2023,1,17,65,14,1,CBD,CBD
83,2008,2023,1,15,85,11,1,CBD,CBD
48,2006,2023,1,17,40,14,1,CBD,CBD
89,2005,2023,1,18,80,15,1,CBD,CBD
76,2005,2023,1,18,60,15,1,CBD,CBD
87,2008,2023,1,15,85,10,1,CBD,CBD
89,2004,2023,1,19,80,12,1,CBD,CBD
120,2006,2023,1,17,85,15,1,CBD,CBD
140,2003,2023,1,20,80,6,1,CBD,CBD
98,2006,2023,1,17,80,14,1,CBD,CBD
130,2006,2023,1,17,85,14,1,CBD,CBD
100,2006,2023,1,17,85,15,1,CBD,CBD
69,2005,2023,1,18,65,15,1,CBD,CBD
130,2005,2023,1,18,85,15,1,CBD,CBD
78,2005,2023,1,18,70,15,1,CBD,CBD
100,2005,2023,1,18,90,15,1,CBD,CBD
86,2005,2023,1,18,80,15,1,CBD,CBD
83,2005,2023,1,18,65,13,1,CBD,CBD
180,2003,2023,1,20,90,6,1,CBD,CBD
110,2014,2023,1,9,75,11,1,CBD,CBD
110,2006,2023,1,17,75,15,1,CBD,CBD
55,2005,2023,1,18,50,15,1,CBD,CBD
140,2005,2023,1,18,85,7,1,CBD,CBD
100,2007,2023,1,16,60,6,1,CBD,CBD
19,1980,2023,1,43,30,2,1,CBD,CBD
85,2000,2023,1,23,60,6,1,CBD,CBD
98,2007,2023,1,16,60,6,1,CBD,CBD
110,2006,2023,1,17,70,4,1,CBD,CBD
30,1983,2023,1,40,35,2,1,CBD,CBD
120,2006,2023,1,17,70,4,1,CBD,CBD
160,2017,2023,1,6,85,5,1,CBD,CBD
99,2007,2023,1,16,70,6,1,CBD,CBD
140,2017,2023,1,6,75,5,1,CBD,CBD
34,1977,2023,1,46,40,3,1,CBD,CBD
92,2006,2023,1,17,55,4,1,CBD,CBD
82,2006,2023,1,17,55,6,1,CBD,CBD
37,2014,2023,1,9,35,10,1,CBD,CBD
29,2004,2023,1,19,30,3,1,CBD,CBD
100,2015,2023,1,8,70,3,1,CBD,CBD
44,1978,2023,1,45,50,3,1,CBD,CBD
120,1999,2023,1,24,80,6,1,CBD,CBD
50,1999,2023,1,24,45,6,1,CBD,CBD
55,2006,2023,1,17,50,3,1,CBD,CBD
95,2012,2023,1,11,65,8,1,CBD,CBD
66,2005,2023,1,18,45,3,1,CBD,CBD
120,2009,2023,1,14,50,5,1,CBD,CBD
51,2017,2023,1,6,30,5,1,CBD,CBD
92,1998,2023,1,25,75,8,1,CBD,CBD
55,1978,2023,1,45,50,7,1,CBD,CBD
210,2014,2023,1,9,90,6,1,CBD,CBD
55,1979,2023,1,44,50,7,1,CBD,CBD
69,1983,2023,1,40,65,5,1,CBD,CBD
82,1978,2023,1,45,85,5,1,CBD,CBD
25,2001,2023,1,22,25,4,1,CBD,CBD
45,1977,2023,1,46,50,5,1,CBD,CBD
41,1979,2023,1,44,40,3,1,CBD,CBD
18,1977,2023,1,46,25,6,1,CBD,CBD
44,1978,2023,1,45,45,6,1,CBD,CBD
200,2009,2023,1,14,80,8,1,CBD,CBD
250,2016,2023,1,7,85,6,1,CBD,CBD
49,1978,2023,1,45,40,6,1,CBD,CBD
28,1976,2023,1,47,30,5,1,CBD,CBD
71,1973,2023,1,50,55,6,1,CBD,CBD
150,2018,2023,1,5,40,3,1,CBD,CBD
120,2013,2023,1,10,60,4,1,CBD,CBD
45,1978,2023,1,45,40,5,1,CBD,CBD
160,2009,2023,1,14,70,8,1,CBD,CBD
210,2015,2023,1,8,85,3,1,CBD,CBD
32,2003,2023,1,20,25,1,1,CBD,CBD
26,1976,2023,1,47,35,5,1,CBD,CBD
85,1978,2023,1,45,60,5,1,CBD,CBD
210,2013,2023,1,10,90,6,1,CBD,CBD
29,2003,2023,1,20,25,4,1,CBD,CBD
55,1973,2023,1,50,40,9,1,CBD,CBD
55,1973,2023,1,50,55,6,1,CBD,CBD
55,1998,2023,1,25,35,4,1,CBD,CBD
32,1978,2023,1,45,30,3,1,CBD,CBD
50,1981,2023,1,42,40,1,1,CBD,CBD
35,1983,2023,1,40,35,2,1,CBD,CBD
99,2000,2023,1,23,55,3,1,CBD,CBD
100,1997,2023,1,26,55,4,1,CBD,CBD
110,2016,2023,1,7,70,9,1,CBD,CBD
82,2006,2023,1,17,75,14,1,CBD,CBD
99,2005,2023,1,18,85,8,1,CBD,CBD
80,2005,2023,1,18,70,8,1,CBD,CBD
80,2005,2023,1,18,65,9,1,CBD,CBD
63,2006,2023,1,17,55,8,1,CBD,CBD
64,2014,2023,1,9,45,13,1,CBD,CBD
27,1980,2023,1,43,40,14,1,CBD,CBD
90,2006,2023,1,17,75,14,1,CBD,CBD
32,1982,2023,1,41,40,11,1,CBD,CBD
130,2007,2023,1,16,85,8,1,CBD,CBD
130,2015,2023,1,8,80,10,1,CBD,CBD
74,2014,2023,1,9,55,10,1,CBD,CBD
88,2006,2023,1,17,70,12,1,CBD,CBD
100,2015,2023,1,8,65,10,1,CBD,CBD
120,2007,2023,1,16,90,8,1,CBD,CBD
100,2005,2023,1,18,85,8,1,CBD,CBD
45,1981,2023,1,42,75,11,1,CBD,CBD
120,2015,2023,1,8,70,10,1,CBD,CBD
55,1983,2023,1,40,55,12,1,CBD,CBD
18,1977,2023,1,46,25,4,1,CBD,CBD
79,2014,2023,1,9,60,13,1,CBD,CBD
120,2015,2023,1,8,75,10,1,CBD,CBD
140,2015,2023,1,8,85,10,1,CBD,CBD
110,2015,2023,1,8,60,10,1,CBD,CBD
99,2006,2023,1,17,85,12,1,CBD,CBD
100,2015,2023,1,8,65,10,1,CBD,CBD
92,2006,2023,1,17,70,8,1,CBD,CBD
120,2007,2023,1,16,85,8,1,CBD,CBD
14,1980,2023,1,43,25,8,1,CBD,CBD
43,1982,2023,1,41,45,9,1,CBD,CBD
130,2006,2023,1,17,85,8,1,CBD,CBD
100,2007,2023,1,16,80,8,1,CBD,CBD
66,1999,2023,1,24,55,3,1,CBD,CBD
31,2008,2023,1,15,30,5,1,CBD,CBD
54,1983,2023,1,40,50,2,1,CBD,CBD
67,2005,2023,1,18,55,2,1,CBD,CBD
37,1999,2023,1,24,35,8,1,CBD,CBD
200,2014,2023,1,9,85,6,1,CBD,CBD
91,1999,2023,1,24,55,9,1,CBD,CBD
99,2004,2023,1,19,70,8,1,CBD,CBD
180,2014,2023,1,9,85,5,1,CBD,CBD
86,2014,2023,1,9,55,12,1,CBD,CBD
110,2002,2021,1,19,85,2,0,CBD,CBD
90,2003,2021,1,18,80,4,0,CBD,CBD
65,2007,2021,1,14,50,5,0,CBD,CBD
80,2007,2021,1,14,60,5,0,CBD,CBD
90,2005,2021,1,16,70,5,0,CBD,CBD
58,2011,2021,1,10,50,1,0,CBD,CBD
27,2003,2021,1,18,25,1,0,CBD,CBD
33,1998,2021,1,23,35,4,0,CBD,CBD
68,2008,2021,1,13,70,3,0,CBD,CBD
20,1978,2021,1,43,30,4,0,CBD,CBD
74,2012,2021,1,9,60,6,0,CBD,CBD
30,1988,2021,1,33,85,9,0,CBD,CBD
47,2012,2021,1,9,40,6,0,CBD,CBD
55,2004,2021,1,17,50,4,0,CBD,CBD
61,2015,2021,1,6,60,4,0,CBD,CBD
59,1995,2021,1,26,60,1,0,CBD,CBD
48,2013,2021,1,8,45,4,0,CBD,CBD
48,2000,2021,1,21,55,7,0,CBD,CBD
20,1984,2021,1,37,30,2,0,CBD,CBD
42,2005,2021,1,16,40,3,0,CBD,CBD
14,1981,2021,1,40,25,4,0,CBD,CBD
110,2008,2021,1,13,85,7,0,CBD,CBD
13,1981,2021,1,40,25,4,0,CBD,CBD
23,1982,2021,1,39,30,5,0,CBD,CBD
72,2014,2021,1,7,65,10,0,CBD,CBD
26,1981,2021,1,40,35,5,0,CBD,CBD
28,1978,2021,1,43,30,2,0,CBD,CBD
41,2008,2021,1,13,40,5,0,CBD,CBD
59,2001,2021,1,20,55,9,0,CBD,CBD
47,2013,2021,1,8,40,4,0,CBD,CBD
70,2010,2021,1,11,40,7,0,CBD,CBD
46,1977,2021,1,44,60,5,0,CBD,CBD
13,1986,2021,1,35,25,4,0,CBD,CBD
43,1981,2021,1,40,60,8,0,CBD,CBD
33,1979,2021,1,42,55,2,0,CBD,CBD
25,1980,2021,1,41,60,3,0,CBD,CBD
35,1994,2021,1,27,50,11,0,CBD,CBD
43,1999,2021,1,22,55,9,0,CBD,CBD
20,2001,2021,1,20,25,4,0,CBD,CBD
51,2014,2021,1,7,45,4,0,CBD,CBD
33,2014,2021,1,7,35,4,0,CBD,CBD
88,2013,2021,1,8,60,5,0,CBD,CBD
100,2013,2021,1,8,75,4,0,CBD,CBD
63,2013,2021,1,8,65,4,0,CBD,CBD
56,1985,2021,1,36,50,3,0,CBD,CBD
39,2015,2021,1,6,35,4,0,CBD,CBD
120,2015,2021,1,6,75,5,0,CBD,CBD
120,2015,2021,1,6,75,5,0,CBD,CBD
37,1998,2021,1,23,35,6,0,CBD,CBD
56,1998,2021,1,23,60,7,0,CBD,CBD
94,2015,2021,1,6,75,5,0,CBD,CBD
99,2015,2021,1,6,80,5,0,CBD,CBD
40,1976,2021,1,45,55,7,0,CBD,CBD
100,2015,2021,1,6,80,5,0,CBD,CBD
86,2015,2021,1,6,60,5,0,CBD,CBD
110,2015,2021,1,6,75,5,0,CBD,CBD
55,2015,2021,1,6,40,5,0,CBD,CBD
50,2003,2021,1,18,60,5,0,CBD,CBD
49,1998,2021,1,23,65,8,0,CBD,CBD
65,2012,2021,1,9,75,5,0,CBD,CBD
70,2001,2021,1,20,90,9,0,CBD,CBD
13,1981,2021,1,40,30,8,0,CBD,CBD
62,2003,2021,1,18,60,7,0,CBD,CBD
45,1985,2021,1,36,55,4,0,CBD,CBD
110,2016,2021,1,5,65,10,0,CBD,CBD
65,2012,2021,1,9,60,9,0,CBD,CBD
72,2016,2021,1,5,60,3,0,CBD,CBD
54,2011,2021,1,10,45,3,0,CBD,CBD
55,2011,2021,1,10,45,3,0,CBD,CBD
24,1978,2021,1,43,30,8,0,CBD,CBD
16,1980,2021,1,41,30,4,0,CBD,CBD
42,2003,2021,1,18,45,4,0,CBD,CBD
13,1981,2021,1,40,25,1,0,CBD,CBD
30,1989,2021,1,32,50,2,0,CBD,CBD
26,1982,2021,1,39,35,5,0,CBD,CBD
28,1998,2021,1,23,30,4,0,CBD,CBD
68,2002,2021,1,19,70,6,0,CBD,CBD
14,1992,2021,1,29,25,4,0,CBD,CBD
87,2014,2021,1,7,65,7,0,CBD,CBD
80,2014,2021,1,7,65,8,0,CBD,CBD
88,2016,2021,1,5,75,4,0,CBD,CBD
16,1984,2021,1,37,30,4,0,CBD,CBD
13,1987,2021,1,34,25,7,0,CBD,CBD
62,1988,2021,1,33,70,6,0,CBD,CBD
34,2011,2021,1,10,25,1,0,CBD,CBD
39,2008,2021,1,13,35,5,0,CBD,CBD
54,2007,2021,1,14,45,2,0,CBD,CBD
57,1999,2021,1,22,60,3,0,CBD,CBD
37,1978,2021,1,43,55,3,0,CBD,CBD
72,2015,2021,1,6,60,10,0,CBD,CBD
86,2015,2021,1,6,70,10,0,CBD,CBD
42,2008,2021,1,13,45,8,0,CBD,CBD
63,2002,2021,1,19,70,5,0,CBD,CBD
18,1977,2021,1,44,40,8,0,CBD,CBD
34,2004,2021,1,17,45,6,0,CBD,CBD
37,2003,2021,1,18,35,3,0,CBD,CBD
37,2004,2021,1,17,40,6,0,CBD,CBD
24,1972,2021,1,49,35,5,0,CBD,CBD
33,1979,2021,1,42,55,5,0,CBD,CBD
65,2012,2021,1,9,60,3,0,CBD,CBD
27,1984,2021,1,37,40,1,0,CBD,CBD
34,1977,2021,1,44,50,5,0,CBD,CBD
19,1974,2021,1,47,35,4,0,CBD,CBD
98,2014,2021,1,7,80,6,0,CBD,CBD
43,1984,2021,1,37,55,1,0,CBD,CBD
70,2014,2021,1,7,65,10,0,CBD,CBD
63,2001,2021,1,20,70,6,0,CBD,CBD
25,1981,2021,1,40,35,2,0,CBD,CBD
65,2004,2021,1,17,60,3,0,CBD,CBD
66,1981,2021,1,40,65,6,0,CBD,CBD
90,2016,2021,1,5,65,7,0,CBD,CBD
57,2009,2021,1,12,50,6,0,CBD,CBD
84,1997,2021,1,24,85,6,0,CBD,CBD
70,2012,2021,1,9,60,6,0,CBD,CBD
60,2015,2021,1,6,55,3,0,CBD,CBD
95,2007,2021,1,14,80,4,0,CBD,CBD
19,1978,2021,1,43,45,4,0,CBD,CBD
51,1998,2021,1,23,55,5,0,CBD,CBD
35,1980,2023,1,43,35,5,1,CBD,CBD
94,2012,2023,1,11,65,4,1,CBD,CBD
110,2003,2023,1,20,75,8,1,CBD,CBD
23,2003,2023,1,20,25,4,1,CBD,CBD
36,1977,2023,1,46,50,7,1,CBD,CBD
110,2012,2023,1,11,65,2,1,CBD,CBD
65,2012,2023,1,11,50,2,1,CBD,CBD
100,2007,2023,1,16,65,5,1,CBD,CBD
90,2007,2023,1,16,60,5,1,CBD,CBD
49,2008,2023,1,15,45,3,1,CBD,CBD
78,2001,2023,1,22,80,8,1,CBD,CBD
17,1988,2023,1,35,25,9,1,CBD,CBD
60,1996,2023,1,27,65,10,1,CBD,CBD
41,2004,2023,1,19,40,9,1,CBD,CBD
50,2015,2023,1,8,40,6,1,CBD,CBD
33,1978,2023,1,45,45,9,1,CBD,CBD
69,2015,2023,1,8,65,12,1,CBD,CBD
100,2012,2023,1,11,65,6,1,CBD,CBD
52,2013,2023,1,10,45,3,1,CBD,CBD
94,2012,2023,1,11,60,6,1,CBD,CBD
78,2004,2023,1,19,80,5,1,CBD,CBD
20,1978,2023,1,45,30,4,1,CBD,CBD
26,1978,2023,1,45,35,8,1,CBD,CBD
120,2005,2023,1,18,75,1,1,CBD,CBD
49,2004,2023,1,19,40,4,1,CBD,CBD
77,2004,2023,1,19,55,5,1,CBD,CBD
89,2015,2023,1,8,60,6,1,CBD,CBD
90,2013,2023,1,10,75,10,1,CBD,CBD
20,2002,2023,1,21,25,3,1,CBD,CBD
68,2001,2023,1,22,60,10,1,CBD,CBD
59,1994,2023,1,29,60,12,1,CBD,CBD
19,1980,2023,1,43,25,3,1,CBD,CBD
79,2000,2023,1,23,75,7,1,CBD,CBD
45,2008,2023,1,15,40,6,1,CBD,CBD
38,2006,2023,1,17,25,4,1,CBD,CBD
14,1980,2023,1,43,25,11,1,CBD,CBD
30,1977,2023,1,46,55,12,1,CBD,CBD
80,2008,2023,1,15,55,6,1,CBD,CBD
80,2013,2023,1,10,60,4,1,CBD,CBD
47,1983,2023,1,40,50,12,1,CBD,CBD
49,2008,2023,1,15,40,6,1,CBD,CBD
140,2005,2023,1,18,80,2,1,CBD,CBD
41,2001,2023,1,22,45,3,1,CBD,CBD
38,1981,2023,1,42,55,6,1,CBD,CBD
92,2005,2023,1,18,65,3,1,CBD,CBD
120,2006,2023,1,17,75,7,1,CBD,CBD
50,2001,2023,1,22,40,5,1,CBD,CBD
47,2008,2023,1,15,40,6,1,CBD,CBD
32,1977,2023,1,46,25,9,1,CBD,CBD
63,2008,2023,1,15,55,7,1,CBD,CBD
48,2008,2023,1,15,40,6,1,CBD,CBD
30,1978,2023,1,45,40,5,1,CBD,CBD
55,1985,2023,1,38,55,6,1,CBD,CBD
160,2017,2023,1,6,90,7,1,CBD,CBD
30,1985,2023,1,38,45,6,1,CBD,CBD
59,2001,2023,1,22,60,3,1,CBD,CBD
34,2015,2023,1,8,30,7,1,CBD,CBD
100,2017,2023,1,6,65,7,1,CBD,CBD
25,2003,2023,1,20,25,1,1,CBD,CBD
54,1983,2023,1,40,70,8,1,CBD,CBD
28,2008,2023,1,15,30,5,1,CBD,CBD
65,1999,2023,1,24,65,11,1,CBD,CBD
44,2017,2023,1,6,35,5,1,CBD,CBD
44,2017,2023,1,6,35,6,1,CBD,CBD
70,2015,2023,1,8,65,9,1,CBD,CBD
20,1980,2023,1,43,40,12,1,CBD,CBD
13,1981,2023,1,42,30,6,1,CBD,CBD
19,1994,2023,1,29,25,9,1,CBD,CBD
67,2002,2023,1,21,65,4,1,CBD,CBD
48,1995,2023,1,28,45,6,1,CBD,CBD
61,2002,2023,1,21,60,3,1,CBD,CBD
